Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N
"211","'756","Switzerland","995","'02953","Raw hides and skins of sheep or lambs","5510","Production","t","173.000000","A",,"179.000000","A",,"183.000000","A",,"168.000000","A",,"161.000000","A",,"174.000000","A",,"181.000000","A",,"207.000000","A",,"219.000000","A",,"218.000000","A",,"227.000000","A",,"222.000000","A",,"201.000000","A",,"219.000000","A",,"600.000000","A",,"694.000000","A",,"727.000000","A",,"520.000000","A",,"638.750000","I",,"668.330000","I",,"626.850000","I",,"613.730000","I",,"592.380000","I",,"625.630000","I",,"679.520000","I",,"699.650000","I",,"604.000000","A",,"769.650000","I",,"719.250000","I",,"672.000000","A",,"896.700000","I",,"978.950000","I",,"963.730000","I",,"924.700000","I",,"923.830000","I",,"999.600000","I",,"1039.330000","I",,"1024.100000","I",,"1065.400000","I",,"970.020000","I",,"1034.080000","I",,"1035.470000","I",,"1078.000000","I",,"1149.050000","I",,"1081.150000","I",,"1014.650000","I",,"949.380000","I",,"943.420000","I",,"936.420000","I",,"957.080000","I",,"936.950000","I",,"875.350000","I",,"838.770000","I",,"863.630000","I",,"835.100000","I",,"887.770000","I",,"885.670000","I",,"974.230000","I",,"978.420000","I",,"900.550000","I",,"891.800000","I",,"869.580000","I",,"902.590000","I",,"863.120000","I",
"211","'756","Switzerland","995","'02953","Raw hides and skins of sheep or lambs","5320","Producing Animals/Slaughtered","An","115162.000000","A",,"119130.000000","A",,"121774.000000","A",,"112010.000000","A",,"107575.000000","A",,"115932.000000","A",,"120647.000000","A",,"138130.000000","A",,"146200.000000","A",,"145096.000000","A",,"151103.000000","A",,"147784.000000","A",,"134613.000000","A",,"146022.000000","A",,"153737.000000","A",,"178131.000000","A",,"186511.000000","A",,"176110.000000","A",,"186307.000000","A",,"195269.000000","A",,"181980.000000","A",,"178269.000000","A",,"172313.000000","A",,"181676.000000","A",,"189956.000000","A",,"195233.000000","A",,"201022.000000","A",,"210239.000000","A",,"205717.000000","A",,"224116.000000","A",,"256533.000000","A",,"280109.000000","A",,"275180.000000","A",,"263985.000000","A",,"267237.000000","A",,"297273.000000","A",,"309688.000000","A",,"298373.000000","A",,"316490.000000","A",,"284010.000000","A",,"298761.000000","A",,"293721.000000","A",,"301894.000000","A",,"318862.000000","A",,"303084.000000","A",,"293291.000000","A",,"275220.000000","A",,"271491.000000","A",,"264389.000000","A",,"267568.000000","A",,"264185.000000","A",,"249911.000000","A",,"240438.000000","A",,"218647.000000","A",,"210816.000000","A",,"220075.000000","A",,"221479.000000","A",,"242943.000000","A",,"243962.000000","A",,"234111.000000","A",,"235812.000000","A",,"228556.000000","A",,"235221.000000","A",,"225889.000000","A",
"211","'756","Switzerland","882","'02211","Raw milk of cattle","5417","Yield/Carcass Weight","kg/An","3251.000000","A",,"3277.000000","A",,"3368.000000","A",,"3360.000000","A",,"3364.000000","A",,"3411.000000","A",,"3504.000000","A",,"3571.000000","A",,"3528.000000","A",,"3552.000000","A",,"3593.000000","A",,"3665.000000","A",,"3682.000000","A",,"3743.000000","A",,"3818.000000","A",,"3887.000000","A",,"3951.000000","A",,"3998.000000","A",,"4135.000000","A",,"4177.000000","A",,"4271.000000","A",,"4340.000000","A",,"4471.000000","A",,"4614.000000","A",,"4712.000000","A",,"4770.000000","A",,"4773.000000","A",,"4804.000000","A",,"4902.000000","A",,"4937.000000","A",,"4945.000000","A",,"4941.000000","A",,"5044.000000","A",,"5073.000000","A",,"5193.000000","A",,"5121.000000","A",,"5295.000000","A",,"5425.000000","A",,"5611.000000","A",,"5718.000000","A",,"5787.000000","A",,"5898.000000","A",,"6030.000000","A",,"6242.000000","A",,"6237.000000","A",,"6274.000000","A",,"6362.000000","A",,"6478.000000","A",,"6788.000000","A",,"6851.000000","A",,"6901.000000","A",,"6877.000000","A",,"6786.000000","A",,"6968.000000","A",,"7036.000000","A",,"7001.000000","A",,"6925.000000","A",,"6936.000000","A",,"6963.000000","A",,"7000.000000","A",,"7075.000000","A",,"6980.000000","A",,"7135.000000","A",,"7086.000000","A",
"211","'756","Switzerland","882","'02211","Raw milk of cattle","5510","Production","t","3066000.000000","A",,"3113000.000000","A",,"3092000.000000","A",,"3014000.000000","A",,"3095000.000000","A",,"3131000.000000","A",,"3252000.000000","A",,"3300000.000000","A",,"3193000.000000","A",,"3183000.000000","A",,"3140000.000000","A",,"3214000.000000","A",,"3274000.000000","A",,"3339000.000000","A",,"3375000.000000","A",,"3452000.000000","A",,"3489000.000000","A",,"3518000.000000","A",,"3647000.000000","A",,"3655000.000000","A",,"3656000.000000","A",,"3663000.000000","A",,"3733000.000000","A",,"3853000.000000","A",,"3845000.000000","A",,"3845000.000000","A",,"3761000.000000","A",,"3776000.000000","A",,"3892000.000000","A",,"3866000.000000","A",,"3874500.000000","A",,"3806700.000000","A",,"3797800.000000","A",,"3818200.000000","A",,"3861600.000000","A",,"3794500.000000","A",,"3783000.000000","A",,"3840400.000000","A",,"3835400.000000","A",,"3827800.000000","A",,"3873800.000000","A",,"3880700.000000","A",,"3849000.000000","A",,"3870200.000000","A",,"3871200.000000","A",,"3877700.000000","A",,"3911500.000000","A",,"4071300.000000","A",,"4068500.000000","A",,"4079400.000000","A",,"4116500.000000","A",,"4083600.000000","A",,"4002700.000000","A",,"4066600.000000","A",,"4042500.000000","A",,"3956800.000000","A",,"3892500.000000","A",,"3913000.000000","A",,"3792200.000000","A",,"3780500.000000","A",,"3811500.000000","A",,"3711977.770000","A",,"3739080.750000","A",,"3703020.610000","A",
"211","'756","Switzerland","882","'02211","Raw milk of cattle","5318","Milk Animals","An","943000.000000","A",,"950000.000000","A",,"918000.000000","A",,"897000.000000","A",,"920000.000000","A",,"918000.000000","A",,"928000.000000","A",,"924000.000000","A",,"905000.000000","A",,"896000.000000","A",,"874000.000000","A",,"877000.000000","A",,"889086.000000","A",,"892000.000000","A",,"884000.000000","A",,"888000.000000","A",,"883000.000000","A",,"880000.000000","A",,"882000.000000","A",,"875000.000000","A",,"856000.000000","A",,"844000.000000","A",,"835000.000000","A",,"835000.000000","A",,"816000.000000","A",,"806000.000000","A",,"788000.000000","A",,"786000.000000","A",,"794000.000000","A",,"783000.000000","A",,"783500.000000","A",,"770500.000000","A",,"753000.000000","A",,"752700.000000","A",,"743600.000000","A",,"741000.000000","A",,"714400.000000","A",,"707900.000000","A",,"683545.000000","A",,"669410.000000","A",,"669410.000000","A",,"657924.000000","A",,"638288.000000","A",,"620041.000000","A",,"620708.000000","A",,"618100.000000","A",,"614795.000000","A",,"628516.000000","A",,"599361.000000","A",,"595474.000000","A",,"596502.000000","A",,"593829.000000","A",,"589827.000000","A",,"583584.000000","A",,"574537.000000","A",,"565173.000000","A",,"562082.000000","A",,"564190.000000","A",,"544645.000000","A",,"540102.000000","A",,"538746.000000","A",,"531785.000000","A",,"524051.000000","A",,"522547.000000","A",
"211","'756","Switzerland","1020","'02292","Raw milk of goats","5417","Yield/Carcass Weight","kg/An","420.000000","A",,"415.000000","A",,"417.000000","A",,"421.000000","A",,"415.000000","A",,"413.000000","A",,"440.000000","A",,"449.000000","A",,"447.000000","A",,"457.000000","A",,"444.000000","A",,"444.000000","A",,"447.000000","A",,"447.000000","A",,"447.000000","A",,"447.000000","A",,"468.000000","A",,"475.000000","A",,"474.000000","A",,"474.000000","A",,"462.000000","A",,"462.000000","A",,"473.000000","A",,"470.000000","A",,"470.000000","A",,"470.000000","A",,"470.000000","A",,"470.000000","A",,"470.000000","A",,"470.000000","A",,"500.000000","A",,"500.000000","A",,"501.000000","A",,"501.000000","A",,"540.000000","A",,"856.000000","A",,"552.000000","A",,"552.000000","A",,"386.000000","A",,"556.000000","A",,"549.000000","A",,"550.000000","A",,"550.000000","A",,"570.000000","A",,"571.000000","A",,"581.000000","A",,"590.000000","A",,"590.000000","A",,"589.000000","A",,"600.000000","A",,"611.000000","A",,"619.000000","A",,"631.000000","A",,"629.000000","A",,"630.000000","A",,"630.000000","A",,"630.000000","A",,"630.000000","A",,"631.000000","A",,"631.000000","A",,"631.000000","A",,"630.000000","A",,"630.000000","A",,"630.000000","A",
"211","'756","Switzerland","1020","'02292","Raw milk of goats","5510","Production","t","28000.000000","A",,"27000.000000","A",,"25000.000000","A",,"24000.000000","A",,"22000.000000","A",,"22000.000000","A",,"22000.000000","A",,"22000.000000","A",,"21000.000000","A",,"21000.000000","A",,"20000.000000","A",,"20000.000000","A",,"21000.000000","A",,"21000.000000","A",,"21000.000000","A",,"21000.000000","A",,"22000.000000","A",,"24000.000000","A",,"24000.000000","A",,"24000.000000","A",,"24000.000000","A",,"24000.000000","A",,"21600.000000","A",,"21600.000000","A",,"21600.000000","A",,"21600.000000","A",,"21600.000000","A",,"20760.000000","A",,"19080.000000","A",,"18710.000000","A",,"19050.000000","A",,"17150.000000","A",,"16700.000000","A",,"16700.000000","A",,"16700.000000","A",,"16700.000000","A",,"10700.000000","A",,"11200.000000","A",,"11200.000000","A",,"16500.000000","A",,"16900.000000","A",,"17300.000000","A",,"17500.000000","A",,"19000.000000","A",,"19600.000000","A",,"20500.000000","A",,"21300.000000","A",,"21400.000000","A",,"21500.000000","A",,"21900.000000","A",,"22700.000000","A",,"23100.000000","A",,"23200.000000","A",,"23000.000000","A",,"22000.000000","A",,"22000.000000","A",,"22500.000000","A",,"23200.000000","A",,"23100.000000","A",,"22800.000000","A",,"22300.000000","A",,"22186.000000","A",,"21562.000000","A",,"20955.000000","A",
"211","'756","Switzerland","1020","'02292","Raw milk of goats","5318","Milk Animals","An","66638.000000","A",,"65000.000000","A",,"60000.000000","A",,"57000.000000","A",,"53000.000000","A",,"53288.000000","A",,"50000.000000","A",,"49000.000000","A",,"47000.000000","A",,"46000.000000","A",,"45000.000000","A",,"45000.000000","A",,"46931.000000","A",,"47000.000000","A",,"47000.000000","A",,"47000.000000","A",,"47000.000000","A",,"50530.000000","A",,"50600.000000","A",,"50650.000000","A",,"52000.000000","A",,"52000.000000","A",,"45658.000000","A",,"46000.000000","A",,"46000.000000","A",,"46000.000000","A",,"46000.000000","A",,"44166.000000","A",,"40600.000000","A",,"39800.000000","A",,"38100.000000","A",,"34300.000000","A",,"33307.000000","A",,"33307.000000","A",,"30951.000000","A",,"19515.000000","A",,"19383.000000","A",,"20291.000000","A",,"29022.000000","A",,"29652.000000","A",,"30783.000000","A",,"31449.000000","A",,"31820.000000","A",,"33352.000000","A",,"34343.000000","A",,"35300.000000","A",,"36087.000000","A",,"36278.000000","A",,"36512.000000","A",,"36501.000000","A",,"37181.000000","A",,"37325.000000","A",,"36747.000000","A",,"36551.000000","A",,"34935.000000","A",,"34945.000000","A",,"35732.000000","A",,"36821.000000","A",,"36593.000000","A",,"36137.000000","A",,"35362.000000","A",,"35216.000000","A",,"34225.000000","A",,"33262.000000","A",
"211","'756","Switzerland","982","'02291","Raw milk of sheep","5417","Yield/Carcass Weight","kg/An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333.000000","A",,"333.000000","A",,"333.000000","A",,"333.000000","A",,"333.000000","A",,"360.000000","A",,"325.000000","A",,"228.000000","A",,"173.000000","A",,"193.000000","A",,"345.000000","A",,"349.000000","A",,"351.000000","A",,"356.000000","A",,"349.000000","A",,"338.000000","A",,"353.000000","A",,"355.000000","A",,"350.000000","A",,"372.000000","A",,"396.000000","A",,"407.000000","A",,"421.000000","A",,"431.000000","A",,"428.000000","A",,"442.000000","A",,"451.000000","A",,"449.000000","A",,"447.000000","A",,"449.000000","A",,"450.000000","A",,"450.000000","A",,"450.000000","A",,"450.000000","A",
"211","'756","Switzerland","982","'02291","Raw milk of sheep","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000.000000","A",,"1000.000000","A",,"1000.000000","A",,"1000.000000","A",,"1000.000000","A",,"1000.000000","A",,"1000.000000","A",,"1000.000000","A",,"1000.000000","A",,"1300.000000","A",,"2400.000000","A",,"2500.000000","A",,"2800.000000","A",,"2900.000000","A",,"3100.000000","A",,"4400.000000","A",,"3600.000000","A",,"3800.000000","A",,"4100.000000","A",,"4600.000000","A",,"4900.000000","A",,"5200.000000","A",,"5600.000000","A",,"5900.000000","A",,"5800.000000","A",,"5700.000000","A",,"6200.000000","A",,"6500.000000","A",,"6500.000000","A",,"6200.000000","A",,"6400.000000","A",,"6648.000000","A",,"6577.000000","A",,"6507.000000","A",
"211","'756","Switzerland","982","'02291","Raw milk of sheep","5318","Milk Animals","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000.000000","A",,"3000.000000","A",,"3000.000000","A",,"3000.000000","A",,"3000.000000","A",,"2774.000000","A",,"3074.000000","A",,"4379.000000","A",,"5769.000000","A",,"6731.000000","A",,"6950.000000","A",,"7159.000000","A",,"7988.000000","A",,"8149.000000","A",,"8881.000000","A",,"13000.000000","A",,"10212.000000","A",,"10719.000000","A",,"11712.000000","A",,"12362.000000","A",,"12373.000000","A",,"12772.000000","A",,"13313.000000","A",,"13696.000000","A",,"13564.000000","A",,"12909.000000","A",,"13747.000000","A",,"14476.000000","A",,"14539.000000","A",,"13816.000000","A",,"14232.000000","A",,"14774.000000","A",,"14616.000000","A",,"14460.000000","A",
"211","'756","Switzerland","71","'0116","Rye","5312","Area harvested","ha","10860.000000","A",,"16260.000000","A",,"16400.000000","A",,"16950.000000","A",,"15366.000000","A",,"13210.000000","A",,"15430.000000","A",,"15000.000000","A",,"11328.000000","A",,"12630.000000","A",,"12170.000000","A",,"12120.000000","A",,"11180.000000","A",,"8750.000000","A",,"6196.000000","A",,"9060.000000","A",,"9090.000000","A",,"9370.000000","A",,"8580.000000","A",,"8058.000000","A",,"6610.000000","A",,"4830.000000","A",,"4070.000000","A",,"5110.000000","A",,"3759.000000","A",,"4290.000000","A",,"4170.000000","A",,"3520.000000","A",,"3830.000000","A",,"3446.000000","A",,"4820.000000","A",,"5030.000000","A",,"6870.000000","A",,"5550.000000","A",,"6862.000000","A",,"6697.000000","A",,"3973.000000","A",,"3367.000000","A",,"3433.000000","A",,"3643.000000","A",,"3284.000000","A",,"3628.000000","A",,"1990.000000","A",,"1680.000000","A",,"1677.000000","A",,"1539.000000","A",,"1780.000000","A",,"2014.000000","A",,"2495.000000","A",,"2248.000000","A",,"1928.000000","A",,"1771.000000","A",,"1861.000000","A",,"1899.000000","A",,"1928.000000","A",,"1985.000000","A",,"2004.000000","A",,"1855.000000","A",,"1905.000000","A",,"1798.000000","A",,"1824.000000","A",,"1854.000000","A",,"2110.000000","A",,"1970.000000","A",
"211","'756","Switzerland","71","'0116","Rye","5412","Yield","kg/ha","3103.100000","A",,"3979.100000","A",,"3036.600000","A",,"3693.200000","A",,"3325.500000","A",,"3451.900000","A",,"4076.500000","A",,"3886.700000","A",,"3831.200000","A",,"3911.300000","A",,"4289.200000","A",,"4125.400000","A",,"4051.900000","A",,"4617.100000","A",,"3938.000000","A",,"4580.600000","A",,"4037.400000","A",,"4738.500000","A",,"4720.300000","A",,"4343.500000","A",,"4493.200000","A",,"4699.800000","A",,"4717.400000","A",,"5479.500000","A",,"5294.000000","A",,"4428.900000","A",,"4388.500000","A",,"5170.500000","A",,"5561.400000","A",,"5049.300000","A",,"5092.900000","A",,"5468.000000","A",,"5965.900000","A",,"5374.100000","A",,"6007.400000","A",,"6557.300000","A",,"6033.500000","A",,"6624.900000","A",,"5344.600000","A",,"6148.800000","A",,"5663.800000","A",,"5926.100000","A",,"5276.400000","A",,"6726.200000","A",,"5605.200000","A",,"5588.000000","A",,"5674.200000","A",,"6007.000000","A",,"6362.300000","A",,"6097.900000","A",,"6600.600000","A",,"5921.500000","A",,"5511.600000","A",,"6813.600000","A",,"6181.500000","A",,"4237.300000","A",,"6199.100000","A",,"5451.200000","A",,"5870.900000","A",,"5746.900000","A",,"4357.500000","A",,"5655.300000","A",,"4902.500000","A",,"3754.600000","A",
"211","'756","Switzerland","71","'0116","Rye","5510","Production","t","33700.000000","A",,"64700.000000","A",,"49800.000000","A",,"62600.000000","A",,"51100.000000","A",,"45600.000000","A",,"62900.000000","A",,"58300.000000","A",,"43400.000000","A",,"49400.000000","A",,"52200.000000","A",,"50000.000000","A",,"45300.000000","A",,"40400.000000","A",,"24400.000000","A",,"41500.000000","A",,"36700.000000","A",,"44400.000000","A",,"40500.000000","A",,"35000.000000","A",,"29700.000000","A",,"22700.000000","A",,"19200.000000","A",,"28000.000000","A",,"19900.000000","A",,"19000.000000","A",,"18300.000000","A",,"18200.000000","A",,"21300.000000","A",,"17400.000000","A",,"24548.000000","A",,"27504.000000","A",,"40986.000000","A",,"29826.000000","A",,"41223.000000","A",,"43914.000000","A",,"23971.000000","A",,"22306.000000","A",,"18348.000000","A",,"22400.000000","A",,"18600.000000","A",,"21500.000000","A",,"10500.000000","A",,"11300.000000","A",,"9400.000000","A",,"8600.000000","A",,"10100.000000","A",,"12098.000000","A",,"15874.000000","A",,"13708.000000","A",,"12726.000000","A",,"10487.000000","A",,"10257.000000","A",,"12939.000000","A",,"11918.000000","A",,"8411.000000","A",,"12423.000000","A",,"10112.000000","A",,"11184.000000","A",,"10333.000000","A",,"7948.000000","A",,"10485.000000","A",,"10343.000000","A",,"7395.000000","A",
"211","'756","Switzerland","976","'02122","Sheep","5111","Stocks","An","227411.000000","A",,"226900.000000","A",,"230000.000000","A",,"240000.000000","A",,"249100.000000","A",,"266371.000000","A",,"235600.000000","A",,"297800.000000","A",,"290100.000000","A",,"291100.000000","A",,"291600.000000","A",,"300500.000000","A",,"336010.000000","A",,"358700.000000","A",,"365600.000000","A",,"377300.000000","A",,"368400.000000","A",,"383180.000000","A",,"361100.000000","A",,"353500.000000","A",,"335500.000000","A",,"332600.000000","A",,"355307.000000","A",,"361100.000000","A",,"356800.000000","A",,"365100.000000","A",,"355300.000000","A",,"366827.000000","A",,"370900.000000","A",,"395200.000000","A",,"409400.000000","A",,"414700.000000","A",,"424027.000000","A",,"439000.000000","A",,"436500.000000","A",,"418576.000000","A",,"420400.000000","A",,"422300.000000","A",,"423521.000000","A",,"420740.000000","A",,"419995.000000","A",,"429503.000000","A",,"444811.000000","A",,"440522.000000","A",,"446350.000000","A",,"451000.000000","A",,"443584.000000","A",,"446153.000000","A",,"431889.000000","A",,"434083.000000","A",,"424018.000000","A",,"417274.000000","A",,"409493.000000","A",,"402772.000000","A",,"347025.000000","A",,"338922.000000","A",,"342419.000000","A",,"343470.000000","A",,"343581.000000","A",,"343528.000000","A",,"349112.000000","A",,"355893.000000","A",,"362375.000000","A",,"374239.000000","A",
"211","'756","Switzerland","979","'21514","Sheep fat, unrendered","5510","Production","t","120.130000","I",,"119.650000","I",,"117.550000","I",,"108.720000","I",,"108.530000","I",,"116.500000","I",,"116.410000","I",,"132.300000","I",,"139.700000","I",,"138.600000","I",,"143.320000","I",,"140.220000","I",,"122.470000","I",,"138.120000","I",,"145.140000","I",,"167.710000","I",,"167.090000","I",,"158.220000","I",,"174.200000","I",,"182.270000","I",,"170.960000","I",,"167.380000","I",,"161.560000","I",,"170.630000","I",,"185.320000","I",,"190.810000","I",,"201.000000","A",,"209.900000","I",,"196.160000","I",,"224.000000","A",,"244.550000","I",,"266.990000","I",,"262.830000","I",,"252.190000","I",,"251.950000","I",,"272.620000","I",,"283.450000","I",,"279.300000","I",,"290.560000","I",,"264.550000","I",,"282.020000","I",,"282.400000","I",,"294.000000","I",,"313.380000","I",,"294.860000","I",,"276.720000","I",,"258.920000","I",,"257.300000","I",,"255.390000","I",,"261.020000","I",,"255.530000","I",,"238.730000","I",,"228.760000","I",,"235.530000","I",,"227.750000","I",,"242.120000","I",,"241.550000","I",,"265.700000","I",,"266.840000","I",,"245.600000","I",,"243.220000","I",,"237.160000","I",,"246.160000","I",,"235.400000","I",
"211","'756","Switzerland","979","'21514","Sheep fat, unrendered","5320","Producing Animals/Slaughtered","An","115162.000000","A",,"119130.000000","A",,"121774.000000","A",,"112010.000000","A",,"107575.000000","A",,"115932.000000","A",,"120647.000000","A",,"138130.000000","A",,"146200.000000","A",,"145096.000000","A",,"151103.000000","A",,"147784.000000","A",,"134613.000000","A",,"146022.000000","A",,"153737.000000","A",,"178131.000000","A",,"186511.000000","A",,"176110.000000","A",,"186307.000000","A",,"195269.000000","A",,"181980.000000","A",,"178269.000000","A",,"172313.000000","A",,"181676.000000","A",,"189956.000000","A",,"195233.000000","A",,"201022.000000","A",,"210239.000000","A",,"205717.000000","A",,"224116.000000","A",,"256533.000000","A",,"280109.000000","A",,"275180.000000","A",,"263985.000000","A",,"267237.000000","A",,"297273.000000","A",,"309688.000000","A",,"298373.000000","A",,"316490.000000","A",,"284010.000000","A",,"298761.000000","A",,"293721.000000","A",,"301894.000000","A",,"318862.000000","A",,"303084.000000","A",,"293291.000000","A",,"275220.000000","A",,"271491.000000","A",,"264389.000000","A",,"267568.000000","A",,"264185.000000","A",,"249911.000000","A",,"240438.000000","A",,"218647.000000","A",,"210816.000000","A",,"220075.000000","A",,"221479.000000","A",,"242943.000000","A",,"243962.000000","A",,"234111.000000","A",,"235812.000000","A",,"228556.000000","A",,"235221.000000","A",,"225889.000000","A",
"211","'756","Switzerland","987","'02941","Shorn wool, greasy, including fleece-washed shorn wool","5510","Production","t","420.000000","A",,"480.000000","A",,"480.000000","A",,"490.000000","A",,"510.000000","A",,"550.000000","A",,"560.000000","A",,"552.000000","A",,"550.000000","A",,"540.000000","A",,"539.000000","A",,"570.000000","A",,"576.000000","A",,"590.000000","A",,"606.000000","A",,"624.000000","A",,"629.000000","A",,"635.000000","A",,"667.000000","A",,"668.000000","A",,"638.000000","A",,"594.000000","A",,"603.000000","A",,"598.000000","A",,"630.000000","A",,"654.000000","A",,"664.000000","A",,"686.000000","A",,"682.000000","A",,"744.000000","A",,"742.000000","A",,"697.000000","A",,"548.000000","A",,"648.000000","A",,"649.000000","A",,"680.000000","A",,"637.000000","A",,"633.000000","A",,"499.000000","A",,"420.000000","A",,"392.000000","A",,"338.000000","A",,"389.000000","A",,"397.000000","A",,"319.000000","A",,"517.000000","A",,"581.000000","A",,"593.000000","A",,"425.000000","A",,"563.000000","A",,"554.000000","A",,"552.000000","A",,"576.000000","A",,"560.000000","A",,"595.000000","A",,"535.000000","A",,"513.000000","A",,"718.000000","A",,"680.000000","A",,"641.000000","A",,"700.000000","A",,"641.000000","A",,"632.160000","A",,"618.180000","A",
"211","'756","Switzerland","898","'22212","Skim milk and whey powder","5510","Production","t","7000.000000","E",,"7800.000000","E",,"9900.000000","E",,"8855.000000","A",,"12401.000000","A",,"18881.000000","A",,"27731.000000","A",,"28437.000000","A",,"23903.000000","A",,"22463.000000","A",,"21151.000000","A",,"27451.000000","A",,"26772.000000","A",,"31209.000000","A",,"33754.000000","A",,"33791.000000","A",,"30344.000000","A",,"27544.000000","A",,"34692.000000","A",,"30978.000000","A",,"31699.000000","A",,"28647.000000","A",,"31155.000000","A",,"34000.000000","A",,"31904.000000","A",,"28903.000000","A",,"22772.000000","A",,"23590.000000","A",,"25996.000000","A",,"26543.000000","A",,"27544.000000","A",,"24540.000000","A",,"24112.000000","A",,"23945.000000","A",,"28906.000000","A",,"26917.000000","A",,"27227.000000","A",,"29065.000000","A",,"28020.000000","A",,"23612.000000","A",,"18914.000000","A",,"27158.000000","A",,"28046.000000","A",,"26349.000000","A",,"26044.000000","A",,"24423.000000","A",,"25082.000000","A",,"27789.000000","A",,"36986.000000","A",,"33206.000000","A",,"28809.000000","A",,"29036.000000","A",,"20469.000000","A",,"28902.000000","A",,"24543.000000","I",,"23738.450000","I",,"22829.950000","I",,"23268.840000","I",,"22771.110000","I",,"23424.920000","I",,"22051.610000","I",,"21080.320000","I",,"22615.560000","I",,,,
"211","'756","Switzerland","888","'22110.02","Skim milk of cows","5510","Production","t","640000.000000","E",,"693500.000000","E",,"677300.000000","E",,"593300.000000","E",,"657600.000000","E",,"680600.000000","E",,"806800.000000","E",,"753400.000000","E",,"668300.000000","E",,"622300.000000","E",,"600300.000000","E",,"679300.000000","E",,"688600.000000","E",,"737800.000000","E",,"762200.000000","E",,"767300.000000","E",,"737000.000000","E",,"698000.000000","E",,"794800.000000","E",,"758800.000000","E",,"767700.000000","E",,"702000.000000","E",,"696000.000000","E",,"752100.000000","E",,"744700.000000","E",,"712800.000000","E",,"653000.000000","E",,"703000.000000","E",,"732000.000000","E",,"681900.000000","E",,"699900.000000","E",,"677900.000000","E",,"668900.000000","E",,"752900.000000","E",,"804900.000000","E",,"731900.000000","E",,"714400.000000","E",,"780000.000000","E",,"693500.000000","E",,"656000.000000","E",,"670000.000000","E",,"742000.000000","E",,"705000.000000","E",,"705000.000000","E",,"656000.000000","E",,"684000.000000","E",,"682000.000000","E",,"774400.000000","E",,"798500.000000","E",,"811000.000000","E",,"826000.000000","E",,"830800.000000","E",,"790600.000000","E",,"811554.640000","I",,"795912.440000","I",,"803351.990000","I",,"743410.130000","I",,"766813.900000","I",,"751435.620000","I",,"771068.290000","I",,"726192.340000","I",,"695379.680000","I",,"745761.890000","I",,,,
